rank,username,ptcg_id,area,points
484,Eden,tw45288429,新北市,0pt
485,Electricity,tw48740505,桃園市,0pt
486,Eli,tw32378643,臺南市,0pt
487,Elijah,tw29089098,新北市,0pt
488,Eri,tw87539268,臺北市,0pt
489,Eric,tw53368463,高雄市,0pt
490,Ericlin,tw77740333,桃園市,0pt
491,Ethan,tw67333846,宜蘭縣,0pt
492,Ethan,tw95130204,宜蘭縣,0pt
493,Ethan,tw44232483,新北市,0pt
494,Ethan,tw56877156,臺北市,0pt
495,EthanLu,tw54077525,新北市,0pt
496,EttaChen,tw09151478,新北市,0pt
497,Eugene,tw30916425,新北市,0pt
498,Evan,tw99613785,臺北市,0pt
499,FanYang,tw70891974,桃園市,0pt
500,Fanny,tw19825298,新北市,0pt
501,FawkesTai,tw84643712,桃園市,0pt
502,Felix,tw09467866,臺北市,0pt
503,Fiona,tw96192713,新北市,0pt
504,Fly,tw42595931,苗栗縣,0pt
505,FroakieOscar,tw39404700,新北市,0pt
506,GQuuuuuuX,tw99165596,新竹市,0pt
507,Gala,tw56123630,臺中市,0pt
508,Gary,tw36271539,新北市,0pt
509,Gary,tw38062533,新北市,0pt
510,Gene,tw58969560,苗栗縣,0pt
511,George,tw19270318,臺中市,0pt
512,Gino,tw55391620,臺北市,0pt
513,Godan,tw61019343,宜蘭縣,0pt
514,Gordonlin117,tw70537514,桃園市,0pt
515,Grace,tw77394923,臺北市,0pt
516,Greentea,tw83883059,臺北市,0pt
517,Greg,tw32594685,臺北市,0pt
518,HAN,tw34492473,高雄市,0pt
519,HOWARD,tw52074493,臺北市,0pt
520,Hahandrewang,tw08619274,新北市,0pt
521,Han,tw23704911,新竹市,0pt
522,Hango,tw24385136,臺北市,0pt
523,Hankli,tw77702657,高雄市,0pt
524,Hanson0215,tw34141540,新竹縣,0pt
525,Harry,tw66551687,新北市,0pt
526,Harry,tw46557839,雲林縣,0pt
527,Harry,tw90893572,高雄市,0pt
528,HarryWang,tw41202079,臺北市,0pt
529,Henry,tw81406841,臺北市,0pt
530,Hihi,tw74643622,宜蘭縣,0pt
531,Hirofumi,tw60649131,臺北市,0pt
532,Hollyliu,tw14627378,新竹市,0pt
533,Hong,tw84495423,新北市,0pt
534,Howard,tw87467841,新北市,0pt
535,Howard,tw10033867,新竹縣,0pt
536,Howard,tw04500681,臺南市,0pt
537,Howear,tw27378980,彰化縣,0pt
538,Huey,tw65653663,臺南市,0pt
539,Hung/3050,tw70232722,彰化縣,0pt
540,IEEewee,tw10068993,彰化縣,0pt
541,ILOVEFIREFLY,tw73103655,高雄市,0pt
542,Ian,tw56514270,彰化縣,0pt
543,Ian,tw21946513,新北市,0pt
544,Ian,tw15505264,桃園市,0pt
545,Ian604033,tw58900250,臺北市,0pt
546,IsaacLin0320,tw78813702,臺北市,0pt
547,Issac,tw11986118,臺北市,0pt
548,JIMHUANG,tw59377214,新北市,0pt
549,JJ,tw58189327,新竹縣,0pt
550,JJ,tw44723280,臺中市,0pt
551,JJJ109256,tw32908561,臺北市,0pt
552,JM,tw35319481,臺中市,0pt
553,JOJO,tw59947617,彰化縣,0pt
554,JOJO,tw07742633,高雄市,0pt
555,Jack,tw88583244,高雄市,0pt
556,Jacon,tw98664356,新北市,0pt
557,James,tw34714638,彰化縣,0pt
558,James,tw62034080,臺北市,0pt
559,James,tw38485041,高雄市,0pt
560,James1015,tw15495408,臺東縣,0pt
561,Jason,tw31602833,宜蘭縣,0pt
562,Jason,tw52254665,新竹市,0pt
563,Jason,tw55353975,臺中市,0pt
564,Jason:),tw66900774,新北市,0pt
565,JasonKo0503,tw87105923,臺北市,0pt
566,Jayshen,tw67993988,臺北市,0pt
567,Jayshen,tw91203979,臺北市,0pt
568,Jean,tw04463149,新北市,0pt
569,Jekai,tw39358496,南投縣,0pt
570,Jerry,tw38515370,嘉義市,0pt
571,Jerry,tw33969659,臺中市,0pt
572,Jerry,tw05538206,臺北市,0pt
573,Jerry,tw36911783,臺北市,0pt
574,Jerrychou,tw06731293,臺北市,0pt
575,Jerrylee,tw91492623,臺北市,0pt
576,Jiaozhi,tw34896702,彰化縣,0pt
577,Jim,tw47502739,新北市,0pt
578,Jim,tw27218185,桃園市,0pt
579,Jimmy,tw81229373,高雄市,0pt
580,Jimmy,tw74634200,高雄市,0pt
581,Jimmy95391103,tw75335271,臺南市,0pt
582,Jin,tw16799684,新北市,0pt
583,Jirachiteam_Larry,tw50039394,臺南市,0pt
584,JodeJoestar,tw23411379,新北市,0pt
585,JoePan,tw12944938,高雄市,0pt
586,Joey,tw98048714,新北市,0pt
587,Joey,tw32513728,桃園市,0pt
588,JoeyLiu,tw29058099,新竹市,0pt
589,Johnny,tw91224803,新北市,0pt
590,Jonathan,tw43776354,屏東縣,0pt
591,JordanCho,tw16835312,臺中市,0pt
592,Josefkuo,tw46290917,高雄市,0pt
593,Jun,tw32364866,新北市,0pt
594,Justin,tw25944264,新北市,0pt
595,Justin,tw64888775,臺南市,0pt
596,Justin-LIN,tw36875462,臺中市,0pt
597,K,tw48688668,臺中市,0pt
598,K.C,tw62910201,苗栗縣,0pt
599,KATE,tw25676769,新北市,0pt
600,KAYDEN,tw78585844,新北市,0pt
601,KH_YICHEN,tw48931836,高雄市,0pt
602,Kai,tw95441769,新北市,0pt
603,Kai100,tw46865426,高雄市,0pt
604,Kate^_^,tw69357931,桃園市,0pt
605,Ken,tw87429407,高雄市,0pt
606,Kevin,tw54380998,臺北市,0pt
607,Kevin,tw78940135,高雄市,0pt
608,Kevin1207,tw17980735,新竹縣,0pt
609,KevinLiu,tw99637322,臺中市,0pt
610,Kimi,tw95616910,臺中市,0pt
611,Kobe,tw90557440,臺中市,0pt
612,KuoTingAn,tw32169304,桃園市,0pt
613,Kyle,tw60749156,臺中市,0pt
614,Kyle,tw86238686,臺南市,0pt
615,LF,tw81039332,新北市,0pt
616,LISEN,tw15581512,臺北市,0pt
617,LIU-EN-KAI,tw01779956,臺中市,0pt
618,LOYANKAI,tw95312126,臺中市,0pt
619,LYNCH,tw23566752,宜蘭縣,0pt
620,Larry,tw15448929,新北市,0pt
621,Leo,tw82423242,臺北市,0pt
622,Leo,tw11110528,高雄市,0pt
