season,type,level,url_official,title,organizer,capacity,official_date,venue,address,city,top128_file,top128_count
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48118/,2025-26 Taiwan Great Ball League Season 2,享玩桌遊,66 人,2025-11-15,桃園市中壢區大仁街31號1樓,320 桃園市中壢區大仁街31號1樓,桃園市,top128_gbl_48118.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48119/,2025-26 Taiwan Great Ball League Season 2,藍色的貓,32 人,2025-11-15,高雄市岡山區岡山路199號,820 高雄市岡山區岡山路199號,高雄市,top128_gbl_48119.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48120/,2025-26 Taiwan Great Ball League Season 2,Bruce桌遊空間-嫩江店,70 人,2025-11-15,高雄市三民區嫩江街74號2樓,807 高雄市三民區嫩江街74號2樓,高雄市,top128_gbl_48120.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48121/,2025-26 Taiwan Great Ball League Season 2,一新書局,32 人,2025-11-16,高雄市苓雅區廣州一街143-6號,802 高雄市苓雅區廣州一街143-6號,高雄市,top128_gbl_48121.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48122/,2025-26 Taiwan Great Ball League Season 2,卡庫桌遊店,36 人,2025-11-16,高雄市岡山區後協理柳橋西路一段81號,820 高雄市岡山區後協理柳橋西路一段81號,高雄市,top128_gbl_48122.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48123/,2025-26 Taiwan Great Ball League Season 2,桌遊帝國咖啡廳,34 人,2025-11-16,高雄市三民區建昌路35號,高雄市三民區建昌路35號,高雄市,top128_gbl_48123.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48124/,2025-26 Taiwan Great Ball League Season 2,玖零玩具,32 人,2025-11-16,台南市中西區民權路一段1號1樓,700 臺南市 台南市中西區民權路一段1號1樓,臺南市,top128_gbl_48124.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48125/,2025-26 Taiwan Great Ball League Season 2,漫果子大直站,32 人,2025-11-16,台北市中山區北安路621巷13號1樓,104 臺北市 台北市中山區北安路621巷13號1樓,臺北市,top128_gbl_48125.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48126/,2025-26 Taiwan Great Ball League Season 2,奇幻桌遊複合式餐廳,72 人,2025-11-16,新北市土城區裕生路21巷6弄37號B1之7(A15),236 新北市土城區裕生路21巷6弄37號B1之7(A15),新北市,top128_gbl_48126.csv,32
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48128/,2025-26 Taiwan Great Ball League Season 2,卡賣啦遊戲卡 專賣店,64 人,2025-11-22,新北市中和區景平路695號5樓,235 新北市中和區景平路695號5樓,新北市,top128_gbl_48128.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48129/,2025-26 Taiwan Great Ball League Season 2,暖角落 卡牌遊戲專賣店,68 人,2025-11-22,台北市松山區八德路四段135號B1,臺北市 台北市松山區八德路四段135號B1,臺北市,top128_gbl_48129.csv,32
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48130/,2025-26 Taiwan Great Ball League Season 2,台中明志玩具,36 人,2025-11-22,407台中市西屯區中平路1227號,403 臺中市 407台中市西屯區中平路1227號,臺中市,top128_gbl_48130.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48131/,2025-26 Taiwan Great Ball League Season 2,貓腳印新莊店,64 人,2025-11-22,新北市新莊區富國路100號7樓,242 新北市新莊區富國路100號7樓,新北市,top128_gbl_48131.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48132/,2025-26 Taiwan Great Ball League Season 2,瘋桌遊-益智遊戲專賣店(高雄楠梓店),48 人,2025-11-22,高雄市楠梓區宏昌街2號,811 高雄市楠梓區宏昌街2號,高雄市,top128_gbl_48132.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48134/,2025-26 Taiwan Great Ball League Season 2,鬥陣,64 人,2025-11-23,彰化縣彰化市永樂街12號,500 彰化縣彰化市永樂街12號,彰化縣,top128_gbl_48134.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48135/,2025-26 Taiwan Great Ball League Season 2,Magic Star卡牌店,66 人,2025-11-23,台北市大安區和平東路二段231號2樓,106 臺北市 台北市大安區和平東路二段231號2樓,臺北市,top128_gbl_48135.csv,32
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48136/,2025-26 Taiwan Great Ball League Season 2,桌遊秘境 林口長庚店,32 人,2025-11-23,桃園市龜山區文化七路206巷10號,333 桃園市龜山區文化七路206巷10號,桃園市,top128_gbl_48136.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48137/,2025-26 Taiwan Great Ball League Season 2,雙子-高雄鹽埕店,32 人,2025-11-23,高雄市鹽埕區田單街17號,803 高雄市鹽埕區田單街17號,高雄市,top128_gbl_48137.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48138/,2025-26 Taiwan Great Ball League Season 2,奧特狐桌遊店,32 人,2025-11-23,台北市萬華區內江街38號1樓,108 臺北市 台北市萬華區內江街38號1樓,臺北市,top128_gbl_48138.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48202/,2025-26 Taiwan Great Ball League Season 2,兩個世界TwoWorld桌遊館,40 人,2025-11-30,開車：位於夢想街旁的晉文路停車，走過39巷第一個路口右轉走20公尺即抵達。,433 台中市沙鹿區晉文路39巷36號 開車：位於夢想街旁的晉文路停車，走過39巷第一個路口右轉走20公尺即抵達。,臺中市,top128_gbl_48202.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48203/,2025-26 Taiwan Great Ball League Season 2,逛逛紙牌社,64 人,2025-11-30,高雄市苓雅區自強三路20巷1號2F,802 高雄市苓雅區自強三路20巷1號2F,高雄市,top128_gbl_48203.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48204/,2025-26 Taiwan Great Ball League Season 2,Card-Ple卡片人,32 人,2025-11-30,新北市新莊區民安西路120號2樓,242 新北市新莊區民安西路120號2樓,新北市,top128_gbl_48204.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48205/,2025-26 Taiwan Great Ball League Season 2,ALG-Academy Legacy Games,80 人,2025-11-30,台北市中山區長春路368號5樓,104 臺北市 台北市中山區長春路368號5樓,臺北市,top128_gbl_48205.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48206/,2025-26 Taiwan Great Ball League Season 2,Bruce桌遊空間 福華飯店,80 人,2025-11-30,高雄市新興區七賢一路311號B1（福華飯店B1）,高雄市新興區七賢一路311號B1（福華飯店B1）,高雄市,top128_gbl_48206.csv,32
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48207/,2025-26 Taiwan Great Ball League Season 2,瘋桌遊益智遊戲專賣店 大安店,64 人,2025-11-30,台北市大安區通化街28巷2號,106 臺北市 台北市大安區通化街28巷2號,臺北市,top128_gbl_48207.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48208/,2025-26 Taiwan Great Ball League Season 2,明日卡牌遊戲桌遊店,32 人,2025-12-06,基隆市仁愛區忠二路56號1樓,200 基隆市仁愛區忠二路56號1樓,基隆市,top128_gbl_48208.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48209/,2025-26 Taiwan Great Ball League Season 2,元氣滿屋,32 人,2025-12-06,新北市板橋區漢生西路145號1樓,22051 新北市板橋區漢生西路145號1樓,新北市,top128_gbl_48209.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48210/,2025-26 Taiwan Great Ball League Season 2,模羊玩具店,42 人,2025-12-06,宜蘭市 民族路159號,260 宜蘭縣 宜蘭市 民族路159號,宜蘭縣,top128_gbl_48210.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48211/,2025-26 Taiwan Great Ball League Season 2,卡舖奇麒,50 人,2025-12-06,臺北市大同區民權西路230號B1,臺北市大同區民權西路230號B1,臺北市,top128_gbl_48211.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48216/,2025-26 Taiwan Great Ball League Season 2,SAGA TCG店,32 人,2025-12-06,宜蘭縣宜蘭市復興路一段8號1樓,260 宜蘭縣宜蘭市復興路一段8號1樓,宜蘭縣,top128_gbl_48216.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48221/,2025-26 Taiwan Great Ball League Season 2,Fun學桌遊教室,32 人,2025-12-06,旗山區瑞吉里旗文路7號,842 高雄市 旗山區瑞吉里旗文路7號,高雄市,top128_gbl_48221.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48222/,2025-26 Taiwan Great Ball League Season 2,諾亞方舟 - 彰化魔豆店,68 人,2025-12-06,彰化縣彰化市光復路173號4樓,500 彰化縣彰化市光復路173號4樓,彰化縣,top128_gbl_48222.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48223/,2025-26 Taiwan Great Ball League Season 2,兔屋咖啡坊,48 人,2025-12-06,高雄市三民區大順二路859號,807 高雄市三民區大順二路859號,高雄市,top128_gbl_48223.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48224/,2025-26 Taiwan Great Ball League Season 2,貓腳印-苗栗店,66 人,2025-12-07,苗栗縣苗栗市建功里府前路92號4樓,360 苗栗縣苗栗市建功里府前路92號4樓,苗栗縣,top128_gbl_48224.csv,32
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48234/,2025-26 Taiwan Great Ball League Season 2,宮治卡牌遊戲專門店,72 人,2025-12-07,高雄市阿蓮區中正路483號,高雄市阿蓮區中正路483號,高雄市,top128_gbl_48234.csv,32
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48246/,2025-26 Taiwan Great Ball League Season 2,躲貓貓桌遊店,40 人,2025-12-07,台中市后里區甲后路一段439號,臺中市 台中市后里區甲后路一段439號,臺中市,top128_gbl_48246.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48247/,2025-26 Taiwan Great Ball League Season 2,喬桌遊林森店,64 人,2025-12-07,高雄市新興區林森一路178號2樓,800 高雄市新興區林森一路178號2樓,高雄市,top128_gbl_48247.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48248/,2025-26 Taiwan Great Ball League Season 2,兔格樂 桌上休閒館,32 人,2025-12-07,新北市板橋區大勇街28號2樓,238 新北市板橋區大勇街28號2樓,新北市,top128_gbl_48248.csv,16
2,gbl,all,https://asia.pokemon-card.com/tw/event-search/48249/,2025-26 Taiwan Great Ball League Season 2,茶咖,40 人,2025-12-07,"1F., No. 133, Shezhong St.,","臺北市 1F., No. 133, Shezhong St.,",臺北市,top128_gbl_48249.csv,16
